_id,source,mot_cle_recherche,titre,lien,auteurs,annee,abstract,journal,date_scraping
6967cc4d9a35aa6a2ba7b38d,IEEE,Artificial Intelligence,"IEEE Standard Adoption of Moving Picture, Audio and Data Coding by Artificial Intelligence (MPAI) Technical Specification Artificial Intelligence Framework (AIF) 1.1",https://ieeexplore.ieee.org/document/10112600/,,2023,"This standard adopts MPAI AI Framework (MPAI-AIF) Technical Specification Version 1.1 as an IEEE Standard. The MPAI-AIF Technical Specification specifies architecture, interfaces, protocols, and Application Programming Interfaces (API) of an AI Framework (AIF), especially designed for the execution of AI-based implementation, but also suitable for mixed AI and traditional data processing workflow.",IEEE Std 3301-2022 Versions IEEE Std 3301-2022,2026-01-14 18:03:09.028000
6967cc4d9a35aa6a2ba7b38e,IEEE,Artificial Intelligence,"Study on the Application of Artificial Intelligence Technology in Empowering Education : Taking ""Intelligent Learning Partner"" as an Example",https://ieeexplore.ieee.org/document/9742502/,"Xinglong Li, ZhiHeng Ma, Yujuan Tu, YinShi Du",2021,"With the rapid development of artificial intelligence technology, society has entered an era where artificial intelligence is integrated with all aspects of life, and the impact of artificial intelligence on education has attracted more attention. How does artificial intelligence technology development and what are key technologies integrated with ed...",2021 2nd International Conference on Information Science and Education (ICISE-IE) Papers (1) 2021 2nd International Conference on Information Science and Education (ICISE-IE),2026-01-14 18:03:09.031000
6967cc4d9a35aa6a2ba7b38f,IEEE,Artificial Intelligence,A Study of the Effectiveness of Gamified Learning in an Elementary School Artificial Intelligence Course,https://ieeexplore.ieee.org/document/11158224/,"Jingsi Ma, Zhifang Zhu",2025,"Artificial Intelligence education in primary and secondary schools receives widespread attention. Game-based learning in elementary school artificial intelligence courses also causes attention. Based on the input-process-result (IPO) game-based learning model, this study conducted “Dragon Boat Race” game-based learning activities in fifth grade artificial intellige...",2025 5th International Conference on Artificial Intelligence and Education (ICAIE) 2025 5th International Conference on Artificial Intelligence and Education (ICAIE),2026-01-14 18:03:09.034000
6967cc4d9a35aa6a2ba7b390,IEEE,Artificial Intelligence,South African Manufacturing Industry in the Aeon of Artificial Intelligence,https://ieeexplore.ieee.org/document/10577688/,Ndala Yves Mulongo,2024,"Artificial intelligence is widely recognized as a pivotal component and a substantial component for sustainability growth within the domain of Fourth Industrial Revolution. despite the presence of noteworthy instances of achievement, certain research studies reveal that various sectors have exhibited a sluggishness in embracing artificial intelligence beyond the first proof...","2024 International Conference on Smart Applications, Communications and Networking (SmartNets) Papers (19) 2024 International Conference on Smart Applications, Communications and Networking (SmartNets)",2026-01-14 18:03:09.037000
6967cc4d9a35aa6a2ba7b392,IEEE,Artificial Intelligence,Artificial Intelligence for Development of Variable Power Biomedical Electronics Gadgets Applications,https://ieeexplore.ieee.org/document/10250749/,"A. Celina, Vijilius Helena Raj, V.K. Ajay, G. Ramachandran, Chandrashekhar Kumar, T. Muthumanickam",2023,"The use of artificial intelligence (AI) technology in computers has increased recently, as evidenced by the numerous research electronics goods. Many of these researchers have specialists who link and mix artificial intelligence (AI) in computers with electronic design. As a result, it makes it possible for a lot of researchers to continue researching the more advanced grow...",2023 Second International Conference on Augmented Intelligence and Sustainable Systems (ICAISS) Papers (2) 2023 Second International Conference on Augmented Intelligence and Sustainable Systems (ICAISS),2026-01-14 18:03:09.045000
6967cc4d9a35aa6a2ba7b393,IEEE,Artificial Intelligence,Analysis of the Priorities and Perspectives in Artificial Intelligence Implementation,https://ieeexplore.ieee.org/document/10416432/,"Yuriy Kondratenko, Anatolii Shevchenko, Yuriy Zhukov, Vadym Slyusar, Galyna Kondratenko, Mykyta Klymenko, Oleksandr Striuk",2023,"The paper analyzes the priorities and perspectives of artificial intelligence (AI) implementation. The main components of the paper discuss the national AI strategies, the world’s and NATO’s priorities in AI’s implementation, methodological aspects for creating the Ukrainian AI strategy and key priority areas for its implementation. Special attention is paid to perspectives of: a) appl...","2023 13th International Conference on Dependable Systems, Services and Technologies (DESSERT) Papers (8) 2023 13th International Conference on Dependable Systems, Services and Technologies (DESSERT)",2026-01-14 18:03:09.048000
6967cc66dfeb7c50d9be9671,Google Scholar,Internet of Things,Internet of things,https://books.google.com/books?hl=en&lr=&id=wtfEAgAAQBAJ&oi=fnd&pg=PP1&dq=Internet+of+Things&ots=mLCJITbhoD&sig=Uyn7Y2ScEHzZA3XLrC6wvYY5Bgc,J Holler,,"This book outlines the background and overall vision for the of (IoT) and Machine-to-Machine (M2M) communications and services, including major standards. Key …",,2026-01-14 18:03:34.435000
6967cc74dfeb7c50d9be9677,Google Scholar,Blockchain,Blockchain,https://books.google.com/books?hl=en&lr=&id=gccLEAAAQBAJ&oi=fnd&pg=PA107&dq=Blockchain&ots=8gfCd9Vr5L&sig=vPbAvcA1IxYx_M5c1mA0ivBzepM,SS Gupta,2017,… The convesrion of fiat currency to crypto currency and vice versa using remittance platform could also be expensive or take longer time as it depends on the …,books.google.com,2026-01-14 18:03:48.383000
6967cc999a35aa6a2ba7b394,IEEE,Artificial Intelligence,The use of artificial intelligence in the information retrieval system epoch-making changes in information retrieval system,https://ieeexplore.ieee.org/document/5477649/,"Li Mei, Feng Cheng",2010,"The purpose of this article is to describes explores ways to solve the difficult problems in the study of the intelligent information retrieval system. This paper first discusses the basic concepts and the structure of the intelligent information retrieval system, the principles of artificial intelligence , the relationship between computer and artificial intelligence , the s...",2010 2nd IEEE International Conference on Information Management and Engineering Papers (2) 2010 2nd IEEE International Conference on Information Management and Engineering,2026-01-14 18:04:25.351000
6967cc999a35aa6a2ba7b395,IEEE,Artificial Intelligence,A Metrological Approach to Ethical and Legal Issues in Artificial Intelligence,https://ieeexplore.ieee.org/document/10405746/,"Alessandro Ferrero, Veronica Scotti",2023,"Artificial Intelligence has developed in an impressive way during the recent years, and is now being applied to almost every field of human activities, slowly replacing human beings in operations whose level of required skills has significantly increased. Collaborative robots, or cobots, are a reality in industrial production, as well as virtual reality and robots driven by human motio...","2023 IEEE International Conference on Metrology for eXtended Reality, Artificial Intelligence and Neural Engineering (MetroXRAINE) Papers (1) 2023 IEEE International Conference on Metrology for eXtended Reality, Artificial Intelligence and Neural Engineering (MetroXRAINE)",2026-01-14 18:04:25.355000
6967cc999a35aa6a2ba7b396,IEEE,Artificial Intelligence,The Role of Artificial Intelligence in Optimizing Supply Chain Efficiency in Smart Logistics,https://ieeexplore.ieee.org/document/11082892/,"Nourhan Nasib, Shahenda Haraz",2025,"This research aims to explore the transformative role of Artificial Intelligence (AI) in enhancing smart logistics systems. It explores how AI, combined with other advanced technologies such as Machine Learning (ML), the Internet of Things (IoT), and Big Data, enhances supply chain management, reduces costs, and improves operational efficiency. Additionally, the study highlights the co...",2025 International Conference on Innovation in Artificial Intelligence and Internet of Things (AIIT) Papers (1) 2025 International Conference on Innovation in Artificial Intelligence and Internet of Things (AIIT),2026-01-14 18:04:25.358000
6967cc999a35aa6a2ba7b397,IEEE,Artificial Intelligence,Analysis of the Development Status of Artificial Intelligence Technology at Home and Abroad,https://ieeexplore.ieee.org/document/8920739/,"Yue Jia, Sicheng Liu, Siyu Jiang",2019,"The rapid development of artificial intelligence will profoundly change human social life. Based on this background, this paper traces and studies the latest developments and application results in the field of international artificial intelligence , including the developments and achievements at the technical level, the development characteristics of the artificial [:...",2019 International Conference on Virtual Reality and Intelligent Systems (ICVRIS) Papers (6) 2019 International Conference on Virtual Reality and Intelligent Systems (ICVRIS),2026-01-14 18:04:25.361000
6967cc999a35aa6a2ba7b398,IEEE,Artificial Intelligence,Artificial Intelligence and Education : A Comparative Analysis of Relevant National Policies between China and Japan,https://ieeexplore.ieee.org/document/9534502/,Yuanyuan Guo,2021,"Artificial intelligence is an effective means to realize the ecological reconstruction of education. The deep and broad application of artificial intelligence technology in education will change education’s time and space scene and build a new flexible, open, and lifelong personalized educational ecosystem. This ecosystem bases on good national policies. Through the text an...",2021 2nd International Conference on Artificial Intelligence and Education (ICAIE) Papers (2) 2021 2nd International Conference on Artificial Intelligence and Education (ICAIE),2026-01-14 18:04:25.364000
6967cc999a35aa6a2ba7b399,IEEE,Artificial Intelligence,Empowered by Artificial Intelligence : Advancements in Cross-Disciplinary Research and Transformative Educational Reforms,https://ieeexplore.ieee.org/document/11021801/,"Yawen Li, Yuanhong Mo, Jie Su, Mengyu Zhuang, Guanhua Ye, Zequn Wei",2024,"Artificial intelligence is a crucial field in computer science that has led to significant changes in various fields, especially cross-disciplinary research in Artificial Intelligence and management field. To minimize the expenses related to social talent training, strengthen the core competitiveness of experts, and enhance social sustainability, it is vital to execute an e...",2024 8th Asian Conference on Artificial Intelligence Technology (ACAIT) 2024 8th Asian Conference on Artificial Intelligence Technology (ACAIT),2026-01-14 18:04:25.367000
6967cc999a35aa6a2ba7b39a,IEEE,Artificial Intelligence,How Artificial Intelligence Optimizes Customer Relationship Management in the Tourism Industry,https://ieeexplore.ieee.org/document/10730178/,Zhiyu Zhang,2024,"This study focuses on the application of artificial intelligence technology in the field of customer relationship management in the tourism industry and the problems encountered in this application. At the same time, it will propose corresponding solutions and analyze the many challenges currently faced by artificial intelligence technology, covering Data privacy and securi...",2024 3rd International Conference on Artificial Intelligence and Computer Information Technology (AICIT) 2024 3rd International Conference on Artificial Intelligence and Computer Information Technology (AICIT),2026-01-14 18:04:25.370000
6967cc999a35aa6a2ba7b39b,IEEE,Artificial Intelligence,Application of Artificial Intelligence and Internet of Things Technology in the Construction of Integrated Circuit Pilot Test Base,https://ieeexplore.ieee.org/document/11233001/,"Ruoyu Ma, Guoying Wang",2025,"The integrated circuit packaging testing pilot base can not only serve the development of the regional integrated circuit industry, but also provide practical teaching and research hardware conditions as a practical base for higher vocational schools. Its construction model has a benchmark demonstration effect. This article elaborates on the application of artificial intelligence techn...",2025 5th International Symposium on Artificial Intelligence and Intelligent Manufacturing (AIIM) 2025 5th International Symposium on Artificial Intelligence and Intelligent Manufacturing (AIIM),2026-01-14 18:04:25.373000
6967cc999a35aa6a2ba7b39c,IEEE,Artificial Intelligence,Application of Artificial Intelligence in Mechanized Construction of Power Grid Engineering,https://ieeexplore.ieee.org/document/9836403/,"Chunan Luo, Yong Wu, Shaofan Li, Chunyu Liang",2022,"Artificial intelligence is one of the most disruptive science and technologies at present, with strong processing capabilities in computational intelligence , perceptual intelligence and cognitive intelligence . This paper expounds two applications of artificial intelligence in the mechanized construction of power grid engineering, namely the application of ...",2022 4th World Symposium on Artificial Intelligence (WSAI) Papers (3) 2022 4th World Symposium on Artificial Intelligence (WSAI),2026-01-14 18:04:25.376000
6967cc999a35aa6a2ba7b39d,IEEE,Artificial Intelligence,"Advancing Manufacturing Through Artificial Intelligence : Current Landscape, Perspectives, Best Practices, Challenges, and Future Direction",https://ieeexplore.ieee.org/document/10677409/,"Rajnish Rakholia, Andrés L. Suárez-Cetrulo, Manokamna Singh, Ricardo Simón Carbajo",2024,The industrial sector is currently undergoing a transformative era of intelligent automation driven by Artificial Intelligence (AI) capabilities. This synergy greatly enhances efficiency and seamlessly enables data-driven decision-making processes. These advantages enable more efficient resource allocation and enhance production planning precision. This paper aims to provide state-of-t...,IEEE Access Volume: 12 Papers (35) IEEE Access Volume: 12,2026-01-14 18:04:25.379000
6967cc999a35aa6a2ba7b39e,IEEE,Artificial Intelligence,Visual Analysis of Artificial Intelligence in Short Video Research Based on Citespace,https://ieeexplore.ieee.org/document/10835582/,Yimeng Jin,2024,"This paper takes the academic research in WOS as the data analysis sample, and uses Citespace software to analyze the knowledge map of short video research hotspots and trends under artificial intelligence , in an attempt to clarify the focus of research in this field, and the results of the research show that artificial intelligence and short video research are disconnected...","2024 3rd International Conference on Data Analytics, Computing and Artificial Intelligence (ICDACAI) 2024 3rd International Conference on Data Analytics, Computing and Artificial Intelligence (ICDACAI)",2026-01-14 18:04:25.382000
6967cc999a35aa6a2ba7b39f,IEEE,Artificial Intelligence,The Role of Artificial Intelligence (AI) in Interior Architecture Design: Thematic Review,https://ieeexplore.ieee.org/document/10933045/,"Noor Hafizah, Aysha Mnea, Mohd Zairul",2025,"This thematic review paper delves into the transformative role of Artificial Intelligence (AI) in the field of interior architecture design. The integration of AI technologies into interior architecture is reshaping the way spaces are conceived, designed, and utilized, offering creativity and efficiency. Current research revealed that there is still a lack of review papers exploring th...",2025 21st IEEE International Colloquium on Signal Processing & Its Applications (CSPA) 2025 21st IEEE International Colloquium on Signal Processing & Its Applications (CSPA),2026-01-14 18:04:25.385000
6967cc999a35aa6a2ba7b3a0,IEEE,Artificial Intelligence,Teaching Strategies for Improving Memory Effect of College English Vocabulary Based on Artificial Intelligence Algorithm,https://ieeexplore.ieee.org/document/11083066/,Zhang Yuanwei,2025,"With the rapid development of artificial intelligence technology, the field of education has also ushered in a new round of change, especially in English vocabulary learning, the auxiliary role of artificial intelligence algorithms has become increasingly apparent. The purpose of this study is to explore the application of artificial intelligence algorithm in im...","2025 International Conference on Algorithm, Artificial Intelligence and Computer Vision (AAICV) 2025 International Conference on Algorithm, Artificial Intelligence and Computer Vision (AAICV)",2026-01-14 18:04:25.388000
6967cc999a35aa6a2ba7b3a1,IEEE,Artificial Intelligence,The Application of Artificial Intelligence Technology in College Physical Education,https://ieeexplore.ieee.org/document/9196418/,Xinyu Fu,2020,"With the revolution of science and technology and the rapid development of information technology, it has a profound impact on and promoted the modernization of educational technology and means. Artificial intelligence is a comprehensive frontier subject under development and an important research direction in the field of computer science and technology. The article analyzes the appli...","2020 International Conference on Big Data, Artificial Intelligence and Internet of Things Engineering (ICBAIE) Papers (3) 2020 International Conference on Big Data, Artificial Intelligence and Internet of Things Engineering (ICBAIE)",2026-01-14 18:04:25.391000
6967cc999a35aa6a2ba7b3a2,IEEE,Artificial Intelligence,Methodology of Applying Artificial Intelligence in Modern Architectural Education,https://ieeexplore.ieee.org/document/10605617/,Maria Vovchenko,2024,"Currently., the use of artificial intelligence (AI) is gaining relevance in various branches of science and technology., in art. This article is devoted to the use of AI and neural networks in architectural education. An analysis of existing research has shown that science lacks a methodology for introducing artificial intelligence into the process of professional training ...",2024 4th International Conference on Technology Enhanced Learning in Higher Education (TELE) Papers (1) 2024 4th International Conference on Technology Enhanced Learning in Higher Education (TELE),2026-01-14 18:04:25.394000
6967cc999a35aa6a2ba7b3a3,IEEE,Artificial Intelligence,"Artificial Intelligence in Music Education: Trends, Challenges, and Future Directions",https://ieeexplore.ieee.org/document/11158139/,"Chamil Arkhasa Nikko Mazlan, Sajastanah Imam Koning, Mohd Yusran Mohd Yusoff, Dayang Siti Hazar Awang Hassim, Riyan Hidayatullah, Surasak Jamnongsarn",2025,"This study explores the integration of Artificial Intelligence (AI) in music education through a bibliometric analysis and scoping review. It identifies key research trends, influential works, and emerging themes related to AI-driven pedagogical applications. Beyond mapping scholarly output, the study synthesizes findings to highlight how AI enhances music learning through personalized...",2025 5th International Conference on Artificial Intelligence and Education (ICAIE) Papers (1) 2025 5th International Conference on Artificial Intelligence and Education (ICAIE),2026-01-14 18:04:25.397000
6967cc999a35aa6a2ba7b3a4,IEEE,Artificial Intelligence,Artificial Intelligence in Healthcare Systems,https://ieeexplore.ieee.org/document/10819536/,"Thanasitsomboon Siradanai, Chiang Liang Kok, Chee Kit Ho, Yit Yan Koh, Tee Hui Teo",2024,"Artificial intelligence (AI) is transforming the healthcare systems by introducing cutting-edge solutions that enhance diagnostic accuracy, optimize clinical workflows, and personalize patient care. This report explores the current and potential applications of AI in healthcare, with a focus on its role in medical imaging, personalized medicine, surgery, drug discovery, workflow manage...",2024 IEEE 17th International Symposium on Embedded Multicore/Many-core Systems-on-Chip (MCSoC) Papers (1) 2024 IEEE 17th International Symposium on Embedded Multicore/Many-core Systems-on-Chip (MCSoC),2026-01-14 18:04:25.400000
6967cc999a35aa6a2ba7b3a5,IEEE,Artificial Intelligence,Artificial Intelligence Reshaping Human Resource Management : A Review,https://ieeexplore.ieee.org/document/9398420/,"Isha Tewari, Mohit Pant",2020,"Artificial Intelligence (AI) technology is the new normal. As everything is powered by AI in the current time, it has altered our way of living. The widespread adoption of AI across businesses and corporations is helping them in streamlining their processes, increasing productivity, boosting efficiency, and reducing costs. The integration of artificial intelligence with hum...",2020 IEEE International Conference on Advent Trends in Multidisciplinary Research and Innovation (ICATMRI) Papers (51) 2020 IEEE International Conference on Advent Trends in Multidisciplinary Research and Innovation (ICATMRI),2026-01-14 18:04:25.403000
6967cc999a35aa6a2ba7b3a6,IEEE,Artificial Intelligence,Impact of Artificial Intelligence on Work,https://ieeexplore.ieee.org/document/10423502/,"Sourav Sinha, Shristi Sinha, Bobbinpreet Kaur, Sheenam",2023,"In today’s world the emergence of artificial intelligence (AI) will result in a transformation of characteristics of employment. Due to the Advancement in this sector which has enabled new forms of automation and increased efficiency, it will result in creating concerns about job displacement, inequality, and the potential loss of human jobs to machines. The study related to the effect...","2023 7th International Conference on Electronics, Materials Engineering & Nano-Technology (IEMENTech) Papers (3) 2023 7th International Conference on Electronics, Materials Engineering & Nano-Technology (IEMENTech)",2026-01-14 18:04:25.406000
6967cc999a35aa6a2ba7b3a7,IEEE,Artificial Intelligence,"Mapping Artificial Intelligence Innovations in Climate Change Research: Trends, Challenges, and Future Directions",https://ieeexplore.ieee.org/document/11076020/,"Motasem Y.D. Alazaiza, Tharaa M. Al-Zghoul",2025,"Climate change is a critical global challenge that demands innovative strategies for effective mitigation. This study performs a bibliometric analysis of artificial intelligence applications in climate change research, utilizing VOSviewer software to examine 152 publications from the Scopus database. The analysis indicates a significant rise in research activity, with prevalent keyword...",2025 Joint Urban Remote Sensing Event (JURSE) 2025 Joint Urban Remote Sensing Event (JURSE),2026-01-14 18:04:25.409000
6967cc999a35aa6a2ba7b3a8,IEEE,Artificial Intelligence,"Considering the Implications of Artificial Intelligence , Quantum Computing, and Cybersecurity",https://ieeexplore.ieee.org/document/10216430/,"Dominic Rosch-Grace, Jeremy Straub",2022,"This paper considers the impact of using artificial intelligence and quantum computing as part of a cyber defense strategy and the deterrence, defense, and offensive capabilities that it provides. A model for this is presented and discussed.",2022 International Conference on Computational Science and Computational Intelligence (CSCI) Papers (3) 2022 International Conference on Computational Science and Computational Intelligence (CSCI),2026-01-14 18:04:25.414000
6967cc999a35aa6a2ba7b3a9,IEEE,Artificial Intelligence,Artificial Intelligence in Dyslexia Research and Education: A Scoping Review,https://ieeexplore.ieee.org/document/10829569/,"Jia Rong Yap, Thirishankari Aruthanan, Mellisa Chin",2025,"Advancements in artificial intelligence have enabled its integration into research and educational settings, particularly in supporting students with dyslexia. This scoping review explores the transformative role of artificial intelligence in dyslexia research and education, outlining its applications, opportunities, and challenges. A search across Google Scholar, Scopus, W...",IEEE Access Volume: 13 Papers (6) IEEE Access Volume: 13,2026-01-14 18:04:25.417000
6967cc999a35aa6a2ba7b3aa,IEEE,Artificial Intelligence,Research on the New Capability Structure of University Accounting Talents under the Background of Artificial Intelligence and Blockchain,https://ieeexplore.ieee.org/document/9415695/,Yanli Yang,2020,"The widespread application of blockchain technology and artificial intelligence in the field of accounting will replace many manual tasks, which will have a great impact on the training of accounting professionals in colleges and universities, mainly focused on training skilled personnel. Therefore, it is of great significance to study the impact of blockchain and artificial i...",2020 3rd International Conference on Smart BlockChain (SmartBlock) Papers (1) 2020 3rd International Conference on Smart BlockChain (SmartBlock),2026-01-14 18:04:25.421000
6967cc999a35aa6a2ba7b3ab,IEEE,Artificial Intelligence,Perspectives on the Development of Intelligent Control Technology in the Field of Artificial Intelligence,https://ieeexplore.ieee.org/document/9728450/,"Liyang Zou, Guojun Liu, Weiming Yang, Wen Wang",2021,This paper mainly focuses on the development of artificial intelligence and intelligent control in each stage. Artificial intelligence and intelligent control need coexist and influence each other. The problems faced by artificial intelligence in intelligent control methods are analyzed. The development of intelligent control in artificial intelligence:...,2021 China Automation Congress (CAC) Papers (1) 2021 China Automation Congress (CAC),2026-01-14 18:04:25.424000
6967cc999a35aa6a2ba7b3ac,IEEE,Artificial Intelligence,Artificial Intelligence Governance Capability Association Model based on Closed-loop Control Theory,https://ieeexplore.ieee.org/document/9338966/,Yong Zhang,2020,"Artificial intelligence has the characteristics of system, process and complexity.The current research on artificial intelligence governance capability usually only focuses on specific objects or types, and rarely studies governance capability from a system perspective.In this paper,the concept of artificial intelligence governance capability is defined from the...",2020 IEEE 9th Joint International Information Technology and Artificial Intelligence Conference (ITAIC) 2020 IEEE 9th Joint International Information Technology and Artificial Intelligence Conference (ITAIC),2026-01-14 18:04:25.428000
6967cccbdfeb7c50d9be9689,Google Scholar,Computer Vision,Computer vision : algorithms and applications,https://books.google.com/books?hl=en&lr=&id=QptXEAAAQBAJ&oi=fnd&pg=PR9&dq=Computer+Vision&ots=BNAix5VCto&sig=dWhqA2OjuPzuCfFuXVJa-2Ja18Q,,2022,… doing research in … in to students in both science and electrical engineering. I prefer students to have either an image processing or a …,books.google.com,2026-01-14 18:05:15.019000
6967cccbdfeb7c50d9be968d,Google Scholar,Computer Vision,Signal processing for computer vision,https://books.google.com/books?hl=en&lr=&id=FNDkBwAAQBAJ&oi=fnd&pg=PR9&dq=Computer+Vision&ots=_85Hb83JOj&sig=UExYgwmBPjEawESBPeWuT-PUEn0,GH Granlund,,"… Interest in has increased considerably as … over the past few decades, the field is still in its infancy. … low-level methods for . The field has seen a …",,2026-01-14 18:05:15.031000
6967cccbdfeb7c50d9be968f,Google Scholar,Computer Vision,Three-dimensional computer vision,https://books.google.com/books?hl=en&lr=&id=uOCpCAAAQBAJ&oi=fnd&pg=PA1&dq=Computer+Vision&ots=Vj5ZNwhrLn&sig=0Dx-VZTayVaQrVIuAIVw25Gczq0,Y Shirai,2012,… 3D is being developed for mobile robots capable of passing through … for various demands. The first four chapters are devoted to basic methods of . …,books.google.com,2026-01-14 18:05:15.038000
6967ccd6dfeb7c50d9be9696,Google Scholar,Natural Language Processing,Introduction to natural language processing,https://books.google.com/books?hl=en&lr=&id=72yuDwAAQBAJ&oi=fnd&pg=PR5&dq=Natural+Language+Processing&ots=gXaQ072jj-&sig=Gts3yEWS8uqWr6QCRgq3-A6PcYo,,2019,… of problems in can be solved … draws on many other intellectual … This section briefly situates with …,books.google.com,2026-01-14 18:05:26.792000
6967cce5dfeb7c50d9be96a2,Google Scholar,Distributed Systems,Distributed systems for system architects,https://books.google.com/books?hl=en&lr=&id=q4fkBwAAQBAJ&oi=fnd&pg=PR2&dq=Distributed+Systems&ots=8KPAt_gw9Q&sig=9dwuq9esew-vJ0HhRWUk9xokOGY,,,"… , the functional properties of . Most of the problems in … a come not from what the does that we have not understood, but from what the …",,2026-01-14 18:05:41.061000
6967cce5dfeb7c50d9be96a9,Google Scholar,5G Networks,Opportunities in 5G networks : A research and development perspective,https://books.google.com/books?hl=en&lr=&id=UcL1CwAAQBAJ&oi=fnd&pg=PP1&dq=5G+Networks&ots=9HLOTCBy1R&sig=ZQOIaN8J942XxpfJYwapWaerbTg,F Hu,2016,"… on 4G ). Differences from other books: Although some books on have been … on the detailed engineering design of , especially its core components such as …",books.google.com,2026-01-14 18:05:41.152000
6967cce69a35aa6a2ba7b3ad,IEEE,Artificial Intelligence,Artificial Intelligence for Green Agriculture and Sustainable Resource Management: A Comprehensive Overview,https://ieeexplore.ieee.org/document/11013361/,"Eman Alduweib, Waseem Alromema, Essa Hezzam",2025,"Artificial Intelligence (AI) is a revolutionary technology disrupting the process of finding solutions for various sustainability challenges. Specifically, AI is having a significant influence on many sectors, especially agriculture, energy, waste management, and biodiversity conservation. This paper offers a comprehensive overview of AI's applications in sustainable resource managemen...",2025 1st International Conference on Computational Intelligence Approaches and Applications (ICCIAA) Papers (2) 2025 1st International Conference on Computational Intelligence Approaches and Applications (ICCIAA),2026-01-14 18:05:42.706000
6967cce69a35aa6a2ba7b3ae,IEEE,Artificial Intelligence,Monitoring the Perceived Quality of Artificial Intelligence Composed Music Through Blind Listener Evaluation,https://ieeexplore.ieee.org/document/11134965/,"David Livingstone T. Ramos, Randy Joy M. Ventayen",2025,"Artificial Intelligence (AI) has emerged as a transformative tool in music composition, facilitating the efficient creation of diverse and sophisticated musical pieces. This study investigates audience perceptions of AI-generated music through a blind listening test involving 50 participants who evaluated a musical composition without knowing its origin. Participants assessed the piece...",2025 6th International Conference on Data Intelligence and Cognitive Informatics (ICDICI) 2025 6th International Conference on Data Intelligence and Cognitive Informatics (ICDICI),2026-01-14 18:05:42.710000
6967cce69a35aa6a2ba7b3af,IEEE,Artificial Intelligence,Application of Artificial Intelligence and Its Interpretability Analysis in Power Grid Dispatch and Control,https://ieeexplore.ieee.org/document/10135998/,"Wenlong Shi, Xiao Han, Xinying Wang, Sili Gu, Yi Hao",2023,"Deep learning, an advanced kind of artificial intelligence , has recently aided in the intelligent growth of many different sectors. Power grid regulation, one of the key areas for using artificial intelligence technology, has to take inspiration from Internet culture and fully utilize the capabilities of AI to raise the bar for business intelligence . This paper first ...",2023 8th Asia Conference on Power and Electrical Engineering (ACPEE) Papers (8) 2023 8th Asia Conference on Power and Electrical Engineering (ACPEE),2026-01-14 18:05:42.714000
6967cce69a35aa6a2ba7b3b0,IEEE,Artificial Intelligence,Ideological and Political Reform of International Business Major in the Era of Artificial Intelligence : Take the course Introduction to International Business as an example,https://ieeexplore.ieee.org/document/9534538/,Cheng Yan,2021,"With the help of professional course teaching to carry out ideological and political education has become a hot topic in the new era. In the era of artificial intelligence , the application of new media and new technology can make the traditional advantages of Ideological and political education highly integrated with information technology, enhance the sense of the times and attraction...",2021 2nd International Conference on Artificial Intelligence and Education (ICAIE) Papers (1) 2021 2nd International Conference on Artificial Intelligence and Education (ICAIE),2026-01-14 18:05:42.718000
6967cce69a35aa6a2ba7b3b1,IEEE,Artificial Intelligence,Bibliometric Analysis of Artificial Intelligence Integration in Hydraulic Spillways and Weirs Study,https://ieeexplore.ieee.org/document/10548785/,"Marghoub Yousra, Khomsi Driss, Semlali Aouragh Hassani Naoual",2024,"Weirs and spillways play crucial roles in hydraulic engineering, contributing significantly to sustainable water resource management. However, challenges remain in obtaining optimal design, safe management and enhanced performance of these structures. The remarkable breakthrough in artificial intelligence technology present promising options to address these challenges. This study aims...","2024 4th International Conference on Innovative Research in Applied Science, Engineering and Technology (IRASET) Papers (1) 2024 4th International Conference on Innovative Research in Applied Science, Engineering and Technology (IRASET)",2026-01-14 18:05:42.722000
6967cce69a35aa6a2ba7b3b2,IEEE,Artificial Intelligence,Artificial Intelligence Technologies in Higher Education: Reality and Challenges,https://ieeexplore.ieee.org/document/10911936/,Sultan T. Abu-Orabi,2024,"This study examines the impact of AI concepts and applications in higher education institutions and highlights the use of AI in developing curricula according to market requirements, improving learning outcomes and acquired skills for students, and managing the education system. The study reviews the benefits of AI and its role in bridging the gap between learning outcomes in academic programs and...",2024 17th International Conference on Development in eSystem Engineering (DeSE) 2024 17th International Conference on Development in eSystem Engineering (DeSE),2026-01-14 18:05:42.726000
6967cce69a35aa6a2ba7b3b3,IEEE,Artificial Intelligence,Exploring the Role of Artificial Intelligence Applications in Developing Clinical Psychological Research: Implications and Future Aspirations,https://ieeexplore.ieee.org/document/10533036/,"Safa' Abunasrieh, Huthaifa Abdullah Alqeisi, Dalia Yaser Akileh, Abdallah M. A. Al-Tarawneh",2024,"This paper explored the essential role of Artificial Intelligence Artificial Intelligence applications within the field of clinical psychological research, examining their many-sided implications and potential future routes. The combination of Artificial Intelligence technologies in psychological research has accompanied in a standard shift, revolutionizing meth...",2024 2nd International Conference on Cyber Resilience (ICCR) Papers (10) 2024 2nd International Conference on Cyber Resilience (ICCR),2026-01-14 18:05:42.729000
